Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,11/05/2016,20.0,22.0,20.0,22.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,1/2 bushel cartons,MINIATURE,ROUND TYPE,,11/12/2016,20.0,22.0,20.0,22.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,35 lb cartons,MINIATURE,ROUND TYPE,,09/16/2017,26.5,26.5,26.5,26.5,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,35 lb cartons,MINIATURE,ROUND TYPE,,09/23/2017,25.5,26.5,25.5,26.5,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,35 lb cartons,MINIATURE,ROUND TYPE,,09/30/2017,22.0,26.5,22.0,26.5,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,ROUND TYPE,,09/24/2016,35.0,35.0,35.0,35.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,ROUND TYPE,,10/01/2016,30.0,35.0,30.0,35.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,ROUND TYPE,,10/08/2016,30.0,35.0,30.0,35.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,ROUND TYPE,,10/15/2016,30.0,35.0,30.0,35.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,ROUND TYPE,,10/22/2016,30.0,35.0,30.0,35.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,ROUND TYPE,,10/29/2016,30.0,30.0,30.0,30.0,CALIFORNIA,,,,,,,,,,,N,
PUMPKINS,SAN FRANCISCO,,40 lb cartons,MINIATURE,ROUND TYPE,,11/05/2016,30.0,30.0,30.0,30.0,CALIFORNIA,,,,,,,,,,,N,
