FID,X,Y,DAY,DATE,TIME,REPORT_NO,PRECINCT,ADDRESS,CITY,STATE,Scout_Car_Areas,Zip_Codes,Detroit_Neighborhoods,Hardest_Hit_Fund_Areas,Counties,City_Council_Districts,ObjectId
34.0,-83.082769,42.432934, Monday,1.4337216E12,5:45:00 AM,1,506,080,072,11.0,19XX E 7 MILE ROAD,DETROIT,MI,113.0,20020.0,200.0,NaN,1345.0,6.0,144.0
35.0,-83.024191,42.433701,  Monday,1.4337216E12,5:50:00 AM,1,506,080,074,11.0,190XX VAN DYKE,DETROIT,MI,116.0,20020.0,191.0,NaN,1345.0,6.0,145.0
36.0,-83.186894,42.431171, Friday,1.4413248E12,10:35:00 PM,1,509,040,396,12.0,191XX JAMES COUZENS,DETROIT,MI,87.0,20021.0,116.0,15.0,1345.0,2.0,146.0
37.0,-83.229821,42.415319, Sunday,1.4451264E12,10:35:00 PM,1,510,180,359,8.0,191XX W MCNICHOLS,DETROIT,MI,56.0,19613.0,9.0,NaN,1345.0,1.0,147.0
38.0,-83.206249,42.430996, Wednesday,1.4308704E12,11:15:00 PM,1,505,070,009,8.0,191XX MANSFIELD,DETROIT,MI,53.0,20021.0,53.0,NaN,1345.0,2.0,148.0
39.0,-82.986332,42.436125, Tuesday,1.44288E12,12:05:00 AM,1,509,220,021,9.0,192XX PELKEY,DETROIT,MI,63.0,15295.0,83.0,NaN,1345.0,6.0,149.0
40.0,-83.275452,42.431223, Sunday,1.4318208E12,8:20:00 AM,0,8.0,192XX RIVERVIEW,DETROIT,MI,3.0,19613.0,185.0,2.0,1345.0,1.0,150.0
41.0,-83.22966,42.343265, Saturday,1.4456448E12,1:00:00 AM,1,510,240,031,6.0,193XX W WARREN,DETROIT,MI,40.0,20016.0,21.0,10.0,1345.0,7.0,151.0
42.0,-83.232554,42.429735, Sunday,1.4396832E12,12:30:00 AM,1,508,160,019,8.0,193XX W 7 MILE,DETROIT,MI,52.0,19613.0,186.0,2.0,1345.0,1.0,152.0
43.0,-83.248798,42.433547, Thursday,1.4412384E12,8:40:00 PM,1,509,030,367,8.0,194XX BURT RD,DETROIT,MI,131.0,19613.0,180.0,2.0,1345.0,1.0,153.0
44.0,-83.027525,42.437733, Wednesday,1.4266368E12,10:00:00 PM,1,503,180,386,11.0,194XX PACKARD,DETROIT,MI,115.0,20020.0,120.0,1.0,1345.0,6.0,154.0
45.0,-83.233422,42.371987, Saturday,1.448064E12,3:30:00 AM,1,511,210,058,6.0,195XX PLYMOUTH,DETROIT,MI,37.0,20016.0,45.0,10.0,1345.0,7.0,155.0
46.0,-82.994985,42.438959, Monday,1.4500512E12,12:00:00 PM,1,512,140,223,9.0,195XX WALTHAM,DETROIT,MI,63.0,15295.0,83.0,1.0,1345.0,6.0,156.0
47.0,-83.042816,42.438594, Tuesday,1.4283648E12,11:00:00 PM,1,504,070,380,11.0,196XX GABLE,DETROIT,MI,115.0,20020.0,153.0,NaN,1345.0,6.0,157.0
48.0,-83.259848,42.434793, Saturday,1.4281056E12,5:30:00 AM,1,504,040,103,8.0,197XX COOLEY,DETROIT,MI,3.0,19613.0,12.0,2.0,1345.0,1.0,158.0
49.0,-83.190368,42.43805, Sunday,1.428192E12,9:30:00 PM,1,504,050,261,12.0,199XX HUBBELL,DETROIT,MI,87.0,20021.0,116.0,15.0,1345.0,2.0,159.0
50.0,-83.206655,42.43889, Thursday,1.4315616E12,10:40:00 PM,1,505,140,397,8.0,200XX MANSFIELD,DETROIT,MI,53.0,20021.0,53.0,NaN,1345.0,2.0,160.0
51.0,-83.18444,42.43992, Sunday,1.4408928E12,3:30:00 AM,1,508,300,052,12.0,200XX STANSBURY,DETROIT,MI,87.0,20021.0,116.0,15.0,1345.0,2.0,161.0
52.0,-83.184453,42.440202, Wednesday,1.4332896E12,2:50:00 AM,1,506,030,043,12.0,200XX STANSBURY,DETROIT,MI,87.0,20021.0,116.0,15.0,1345.0,2.0,162.0
53.0,-83.237263,42.35758, Tuesday,1.4223168E12,1:50:00 AM,1,501,270,035,6.0,201XX JOY,DETROIT,MI,110.0,20016.0,44.0,10.0,1345.0,7.0,163.0
54.0,-83.237263,42.35758, Sunday,1.4239584E12,8:42:00 PM,1,502,150,194,6.0,201XX JOY,DETROIT,MI,110.0,20016.0,44.0,10.0,1345.0,7.0,164.0
55.0,-83.106496,42.384975, Sunday,1.4324256E12,12:45:00 AM,1,505,240,043,10.0,20XX BURLINGAME,DETROIT,MI,78.0,15552.0,150.0,NaN,1345.0,3.0,165.0
56.0,-83.175383,42.441386, Saturday,1.4474592E12,6:00:16 AM,1,511,140,274,12.0,201XX WARD,DETROIT,MI,88.0,20021.0,52.0,15.0,1345.0,2.0,166.0
57.0,-83.024557,42.444636, Tuesday,1.4374368E12,3:40:00 AM,1,507,210,055,11.0,202XX VAN DYKE,DETROIT,MI,116.0,20020.0,199.0,1.0,1345.0,6.0,167.0
58.0,-83.122049,42.442628, Saturday,1.4262912E12,1:15:00 AM,1,503,140,027,12.0,202XX WOODWARD,DETROIT,MI,82.0,14767.0,34.0,NaN,1345.0,2.0,168.0
59.0,-83.122049,42.442628, Friday,1.4449536E12,1:50:00 AM,1,510,160,018,12.0,202XX WOODWARD,DETROIT,MI,82.0,14767.0,34.0,NaN,1345.0,2.0,169.0
60.0,-83.062665,42.444513, Wednesday,1.4435712E12,5:00:00 AM,1,509,300,121,11.0,202XX DEAN,DETROIT,MI,114.0,20020.0,153.0,13.0,1345.0,6.0,170.0
61.0,-83.241262,42.415108, Friday,1.4322528E12,3:05:00 AM,1,505,220,036,8.0,203XX W MCNICHOLS,DETROIT,MI,55.0,19613.0,187.0,2.0,1345.0,1.0,171.0
62.0,-83.112362,42.30146, Friday,1.4491872E12,6:40:12 AM,1,512,040,088,4.0,20XX GREEN,DETROIT,MI,108.0,6517.0,35.0,NaN,1345.0,5.0,172.0
63.0,-83.102804,42.444755, Friday,1.4304384E12,9:00:00 PM,1,505,010,364,12.0,204XX JOHN R,DETROIT,MI,82.0,14767.0,200.0,NaN,1345.0,6.0,173.0
64.0,-83.133189,42.444416, Saturday,1.442016E12,9:30:37 PM,1,509,120,266,12.0,204XX LICHFIELD,DETROIT,MI,89.0,19615.0,30.0,15.0,1345.0,2.0,174.0
65.0,-83.11823,42.399821, Wednesday,1.4332896E12,10:00:00 PM,1,506,030,392,10.0,20XX KENDALL,DETROIT,MI,76.0,20449.0,54.0,8.0,1345.0,2.0,175.0
66.0,-83.048648,42.446781, Sunday,1.4348448E12,1:00:00 AM,1,506,210,057,11.0,205XX BUFFALO,DETROIT,MI,114.0,20020.0,153.0,13.0,1345.0,6.0,176.0
67.0,-83.242021,42.371862, Sunday,1.437264E12,12:25:00 AM,1,507,190,016,6.0,205XX PLYMOUTH,DETROIT,MI,110.0,20016.0,44.0,10.0,1345.0,7.0,177.0
68.0,-82.995449,42.448268, Friday,1.4455584E12,10:45:00 PM,1,510,240,003,9.0,205XX WALTHAM ST,DETROIT,MI,63.0,15295.0,199.0,NaN,1345.0,6.0,178.0
69.0,-83.211305,42.443376, Monday,1.432512E12,3:00:00 AM,1,505,250,133,8.0,205XX FERGUSON,DETROIT,MI,53.0,20021.0,53.0,NaN,1345.0,2.0,179.0
70.0,-83.245648,42.429442, Monday,1.4319072E12,4:30:00 AM,1,505,180,069,8.0,206XX W 7 MILE,DETROIT,MI,131.0,19613.0,180.0,2.0,1345.0,1.0,180.0
71.0,-83.245648,42.429442, Sunday,1.4348448E12,9:40:00 PM,1,506,210,325,8.0,206XX W 7 MILE,DETROIT,MI,131.0,19613.0,180.0,2.0,1345.0,1.0,181.0
72.0,-83.246271,42.429424, Tuesday,1.4265504E12,2:15:00 AM,1,503,170,004,8.0,207XX W 7 MILE,DETROIT,MI,131.0,19613.0,180.0,2.0,1345.0,1.0,182.0
73.0,-83.246465,42.357403, Thursday,1.4364E12,12:50:00 AM,1,507,090,017,6.0,209XX JOY,DETROIT,MI,110.0,20016.0,44.0,10.0,1345.0,7.0,183.0
74.0,-83.105921,42.358259, Friday,1.4364864E12,10:00:00 PM,1,507,110,006,10.0,21XX W GRAND BLVD,DETROIT,MI,80.0,15564.0,135.0,NaN,1345.0,3.0,184.0
75.0,-83.253963,42.415077, Wednesday,1.4478048E12,10:45:45 PM,1,511,180,399,8.0,215XX GRAND RIVER,DETROIT,MI,55.0,19613.0,187.0,2.0,1345.0,1.0,185.0
76.0,-83.033751,42.350035, Monday,1.432512E12,3:00:17 AM,1,505,250,043,7.0,21XX GRATIOT SUNOCO,DETROIT,MI,46.0,15561.0,68.0,17.0,1345.0,3.0,186.0
77.0,-82.958473,42.37523, Sunday,1.4275872E12,3:00:00 AM,1,503,290,052,5.0,21XX SPRINGLE,DETROIT,MI,32.0,19204.0,3.0,NaN,1345.0,4.0,187.0
78.0,-83.256098,42.400343, Thursday,1.4206752E12,8:15:00 AM,1,501,080,294,8.0,217XX FENKELL,DETROIT,MI,59.0,19616.0,49.0,NaN,1345.0,1.0,188.0
79.0,-83.256098,42.400343, Thursday,1.424304E12,9:00:00 PM,1,502,190,299,8.0,217XX FENKELL,DETROIT,MI,59.0,19616.0,49.0,NaN,1345.0,1.0,189.0
80.0,-83.256094,42.400289, Sunday,1.4511744E12,10:10:00 PM,1,512,270,305,6.0,217XX FENKELL,DETROIT,MI,34.0,19616.0,49.0,NaN,1345.0,1.0,190.0
81.0,-83.256968,42.400265, Saturday,1.423872E12,9:30:00 PM,1,502,140,280,6.0,220XX FENKELL,DETROIT,MI,125.0,19616.0,49.0,10.0,1345.0,1.0,191.0
82.0,-83.032576,42.351705, Friday,1.4358816E12,1:30:22 AM,1,507,030,047,7.0,22XX GRATIOT,DETROIT,MI,46.0,15561.0,94.0,17.0,1345.0,3.0,192.0
83.0,-83.032335,42.352065, Saturday,1.4408064E12,8:30:00 PM,1,508,290,319,7.0,23XX GRATIOT,DETROIT,MI,46.0,15561.0,68.0,17.0,1345.0,3.0,193.0
84.0,-83.132293,42.310103, Thursday,1.448496E12,9:00:00 PM,1,511,270,131,4.0,23XX FERRIS,DETROIT,MI,105.0,6517.0,43.0,7.0,1345.0,5.0,194.0
85.0,-83.146088,42.275615, Wednesday,1.4302656E12,11:00:00 AM,1,504,290,162,4.0,26XX SCHAEFER HWY,DETROIT,MI,107.0,19611.0,32.0,16.0,1345.0,5.0,195.0
86.0,-82.950954,42.381181, Sunday,1.4396832E12,3:00:00 AM,1,508,160,060,5.0,26XX LAKEWOOD,DETROIT,MI,123.0,19204.0,3.0,12.0,1345.0,4.0,196.0
87.0,-82.950954,42.381181, Sunday,1.4439168E12,10:20:00 PM,1,510,040,299,5.0,26XX LAKEWOOD,DETROIT,MI,123.0,19204.0,3.0,12.0,1345.0,4.0,197.0
88.0,-83.074468,42.335664, Saturday,1.4287104E12,10:20:00 PM,1,504,110,367,3.0,27XX ROSA PARKS,DETROIT,MI,122.0,19205.0,70.0,18.0,1345.0,5.0,198.0
89.0,-83.067254,42.339761, Thursday,1.442448E12,5:30:00 AM,1,509,170,066,3.0,29XX GRAND RIVER,DETROIT,MI,122.0,15564.0,70.0,18.0,1345.0,5.0,199.0
90.0,-83.095604,42.346727, Thursday,1.4503104E12,5:15:00 AM,1,512,170,060,3.0,29XX W WARREN,DETROIT,MI,15.0,15564.0,105.0,18.0,1345.0,5.0,200.0
91.0,-83.110027,42.42011, Thursday,1.4261184E12,9:45:00 PM,1,503,120,516,12.0,2ND AND COVINGTON,DETROIT,MI,120.0,14767.0,99.0,15.0,1345.0,2.0,201.0
92.0,-83.109571,42.417701, Saturday,1.4468544E12,10:45:00 PM,1,511,080,245,12.0,2ND AND MCNICHOLS,DETROIT,MI,120.0,14767.0,NaN,15.0,1345.0,2.0,202.0
93.0,-83.107555,42.41776, Saturday,1.4335488E12,1:30:00 AM,1,506,060,041,12.0,3XX W MCNICHOLS,DETROIT,MI,120.0,14767.0,99.0,15.0,1345.0,2.0,203.0
94.0,-83.087165,42.334591, Sunday,1.4445216E12,11:15:00 PM,1,510,120,023,3.0,30XX LAWTON,DETROIT,MI,15.0,19205.0,70.0,18.0,1345.0,5.0,204.0
95.0,-83.110353,42.327778, Wednesday,1.4278464E12,7:00:00 PM,1,504,010,338,4.0,32XX ST HEDWIG,DETROIT,MI,22.0,7314.0,84.0,18.0,1345.0,5.0,205.0
96.0,-83.116546,42.325951, Wednesday,1.4393376E12,6:15:00 AM,1,508,120,086,4.0,32XX LIVERNOIS,DETROIT,MI,22.0,7314.0,84.0,18.0,1345.0,5.0,206.0
97.0,-82.937802,42.390022, Thursday,1.4497056E12,1:45:00 AM,1,512,100,014,5.0,35XX BERKSHIRE,DETROIT,MI,29.0,19617.0,6.0,9.0,1345.0,4.0,207.0
98.0,-83.0231,42.359287, Sunday,1.4481504E12,12:10:00 AM,1,511,220,011,7.0,36XX PRESTON,DETROIT,MI,47.0,15561.0,68.0,4.0,1345.0,3.0,208.0
99.0,-83.015766,42.364065, Thursday,1.4406336E12,11:40:00 AM,1,508,270,154,7.0,36XX CANTON,DETROIT,MI,47.0,15561.0,174.0,4.0,1345.0,3.0,209.0
100.0,-82.984037,42.37718, Friday,1.446768E12,10:00:00 AM,1,511,060,139,5.0,37XX MONTCLAIR,DETROIT,MI,25.0,19203.0,1.0,NaN,1345.0,4.0,210.0
509.0,-83.195248,42.37025, Friday,1.4461632E12,10:30:00 PM,1,510,310,004,2.0,WHITCOMB AND ELMIRA,DETROIT,MI,100.0,20015.0,107.0,NaN,1345.0,7.0,211.0
510.0,-83.047997,42.331681, Wednesday,1.4496192E12,10:00:00 PM,1,512,090,397,12.0,JOHN C LODGE SERVICE DRIVE AND LIVERNOIS,DETROIT,MI,4.0,20014.0,142.0,NaN,1345.0,5.0,212.0
511.0,-83.101799,42.417834, Friday,1.4364864E12,12:10:00 AM,1,507,100,094,11.0,JOHN R AND E MCNICHOLS,DETROIT,MI,133.0,14767.0,NaN,NaN,1345.0,6.0,213.0
512.0,-82.922807,42.40252, Saturday,1.451088E12,2:30:00 AM,1,512,260,052,5.0,WOODHALL AND WAVENY,DETROIT,MI,30.0,19617.0,7.0,9.0,1345.0,4.0,214.0
513.0,-83.10183,42.418662, Saturday,1.3893984E12,8:00:00 PM,1,501,110,219,11.0,JOHN R AND EDGEVALE,DETROIT,MI,133.0,14767.0,163.0,NaN,1345.0,6.0,215.0
514.0,-83.125819,42.367062, Tuesday,1.4211072E12,9:10:00 PM,1,501,130,307,10.0,JOY AND BROADSTREET,DETROIT,MI,77.0,15290.0,56.0,NaN,1345.0,NaN,216.0
515.0,-83.149648,42.407471, Friday,1.4473728E12,3:45:00 PM,1,511,130,262,12.0,WOODINGHAM AND PILGRAM,DETROIT,MI,93.0,20449.0,114.0,15.0,1345.0,2.0,217.0
516.0,-83.205499,42.358001, Saturday,1.4311296E12,3:00:00 AM,1,505,090,074,6.0,JOY AND METTETAL,DETROIT,MI,39.0,20016.0,23.0,NaN,1345.0,7.0,218.0
517.0,-83.200779,42.358152, Friday,1.4340672E12,7:00:00 AM,1,506,120,221,6.0,JOY AND PREVOST,DETROIT,MI,39.0,20016.0,124.0,NaN,1345.0,7.0,219.0
518.0,-83.21692,42.357864, Thursday,1.427328E12,9:30:00 AM,1,503,260,175,6.0,JOY AND SOUTHFIELD,DETROIT,MI,38.0,20016.0,44.0,10.0,1345.0,7.0,220.0
519.0,-83.123689,42.367864, Sunday,1.4378688E12,4:00:00 AM,1,507,260,077,10.0,JOY RD AND MACKINAW,DETROIT,MI,77.0,15290.0,56.0,NaN,1345.0,NaN,221.0
520.0,-83.140601,42.359312, Tuesday,1.4446944E12,10:50:00 PM,1,510,130,416,2.0,JOY RD AND MONICA,DETROIT,MI,12.0,15290.0,133.0,NaN,1345.0,5.0,222.0
521.0,-83.228607,42.357691, Thursday,1.4497056E12,4:00:00 PM,1,512,110,120,6.0,JOY RD AND PIEDMONT,DETROIT,MI,38.0,20016.0,44.0,10.0,1345.0,7.0,223.0
522.0,-83.081729,42.38284, Saturday,1.4408064E12,2:00:00 AM,1,508,290,153,3.0,WOODWARD AND CLAIRMOUNT,DETROIT,MI,134.0,14467.0,148.0,5.0,1345.0,3.0,224.0
523.0,-83.234687,42.357603, Friday,1.4310432E12,1:00:00 AM,1,505,100,178,6.0,JOY RD AND PLAINVIEW,DETROIT,MI,38.0,20016.0,44.0,10.0,1345.0,7.0,225.0
524.0,-83.105568,42.417763, Sunday,1.428192E12,6:30:00 AM,1,504,050,132,12.0,WOODWARD AND MCNICHOLS,DETROIT,MI,120.0,14767.0,99.0,15.0,1345.0,2.0,226.0
525.0,-83.082748,42.384342, Sunday,1.437264E12,12:35:51 AM,1,507,190,023,3.0,KENILWORTH AND WOODWARD,DETROIT,MI,95.0,14467.0,148.0,5.0,1345.0,3.0,227.0
526.0,-83.157451,42.373523, Sunday,1.44936E12,8:05:00 PM,1,512,060,305,2.0,KENTUCKY AND PLYMOUTH,DETROIT,MI,12.0,15290.0,38.0,NaN,1345.0,7.0,228.0
527.0,-82.97357,42.36882, Wednesday,1.450224E12,3:40:00 PM,1,512,160,307,5.0,KERCHEVAL AND BENITEAU,DETROIT,MI,31.0,19203.0,57.0,NaN,1345.0,4.0,229.0
528.0,-83.11473,42.388491, Thursday,1.4285376E12,5:15:00 PM,1,504,090,362,10.0,LA SALLE AND HIGHLAND ST,DETROIT,MI,76.0,15552.0,150.0,NaN,1345.0,3.0,230.0
529.0,-83.115009,42.305184, Sunday,1.437264E12,10:20:00 PM,1,507,190,337,4.0,LAFAYETTE AND GREEN,DETROIT,MI,23.0,6517.0,84.0,7.0,1345.0,5.0,231.0
530.0,-83.257467,42.414721, Monday,1.4464224E12,8:00:00 PM,1,511,040,214,8.0,LAHSER AND MCNICHOLS,DETROIT,MI,55.0,19613.0,178.0,2.0,1345.0,1.0,232.0
531.0,-82.934927,42.422271, Monday,1.420416E12,12:01:00 AM,1,501,050,008,9.0,LANARK AND CASINO,DETROIT,MI,68.0,19617.0,173.0,14.0,1345.0,4.0,233.0
532.0,-82.954311,42.422222, Friday,1.449792E12,5:00:00 AM,1,512,110,082,9.0,LANDSDOWNE AND GRAYTON,DETROIT,MI,68.0,19617.0,143.0,14.0,1345.0,4.0,234.0
NaN,-83.047853,42.332916,?,1.459728E12,11:00:00 AM,1604040178,9.0,92XX GRAYTON,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,235.0
NaN,-83.047853,42.332916,?,1.4624064E12,2:30:00 PM,1605040325,10.0,LIVERNOIS/JOY RD,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,236.0
NaN,-83.047853,42.332916,?,1.478736E12,9:30:00 PM,1611090428,6.0,173XX SNOWDEN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,237.0
NaN,-83.047853,42.332916,?,1.4776992E12,11:00:00 PM,1610290345,9.0,GRATIOT/LAPPIN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,238.0
NaN,-83.047853,42.332916,?,1.452816E12,11:50:00 PM,1601150006,8.0,185XX W. 7 MILE,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,239.0
NaN,-83.047853,42.332916,?,1.478304E12,8:00:00 AM,1611040092,9.0,RENO/MANNING,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,240.0
NaN,-83.047853,42.332916,?,1.4743296E12,11:30:00 PM,1609200025,11.0,38XX E DAVISON,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,241.0
NaN,-83.047853,42.332916,?,1.4542848E12,12:15:00 PM,1601310160,12.0,DANBURY/STATE,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,242.0
NaN,-83.047853,42.332916,?,1.4675904E12,10:00:00 PM,1607030328,11.0,123XX MORAN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,243.0
NaN,-83.047853,42.332916,?,1.4816736E12,12:30:00 AM,1612130090,11.0,79XX E. 7 MILE RD,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,244.0
NaN,-83.047853,42.332916,?,1.4703552E12,?,1608060084,12.0,XX MILE/VASSAR,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,245.0
NaN,-83.047853,42.332916,?,1.4688E12,11:25:00 PM,1607180003,5.0,CORBETT/GUNSTON,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,246.0
NaN,-83.047853,42.332916,?,1.4822784E12,3:24:00 PM,1612170168,10.0,44XX W. DAVISON,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,247.0
NaN,-83.047853,42.332916,?,1.4788224E12,2:00:00 AM,1611110035,8.0,159XX W. 7 MILE RD,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,248.0
NaN,-83.047853,42.332916,?,1.470096E12,4:40:00 AM,1608020045,8.0,245XX GRAND RIVER,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,249.0
NaN,-83.047853,42.332916,?,1.463616E12,10:30:00 PM,1605180372,5.0,44XX GARLAND,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,250.0
NaN,-83.047853,42.332916,?,1.4677632E12,6:50:00 PM,1607050388,11.0,MACK/ROHNS,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,251.0
NaN,-83.047853,42.332916,?,1.4672448E12,12:30:00 AM,1606300041,4.0,19XX OAKDALE,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,252.0
NaN,-83.047853,42.332916,?,1.4789088E12,5:00:00 AM,1611120056,9.0,MOROSS/I-94,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,253.0
NaN,-83.047853,42.332916,?,1.4721696E12,1:30:00 AM,1608260342,2.0,87XX SCHAEFER,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,254.0
NaN,-83.047853,42.332916,?,1.4656032E12,12:14:00 PM,1606100152,6.0,217XX SCHOOLCRAFT,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,255.0
NaN,-83.047853,42.332916,?,1.4719968E12,11:45:00 PM,1608240019,11.0,VAN DYKE/EDGEWOOD,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,256.0
NaN,-83.047853,42.332916,?,1.4529888E12,12:30:00 PM,1601160186,8.0,141XX MONTROSE,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,257.0
NaN,-83.047853,42.332916,?,1.4808096E12,1:35:00 PM,1612040049,5.0,41XX THREE MILE DR,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,258.0
NaN,-83.047853,42.332916,?,1.4792544E12,1:45:00 PM,1611150187,5.0,FILBERT/PARKDRIVE,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,259.0
NaN,-83.047853,42.332916,?,1.4697504E12,11:00:00 AM,1607280371,6.0,TRINITY/JOY,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,260.0
NaN,-83.047853,42.332916,?,1.47312E12,2:30:00 AM,1609060047,11.0,180XX GODDARD,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,261.0
NaN,-83.047853,42.332916,?,1.4727744E12,12:20:00 PM,1609020160,8.0,157XX VAUGHAN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,262.0
NaN,-83.047853,42.332916,?,1.4720832E12,5:30:00 PM,1608240326,11.0,XX MILE/DEQUINDRE,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,263.0
NaN,-83.047853,42.332916,?,1.4691456E12,1:00:00 AM,1607220045,8.0,HEYDEN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,264.0
NaN,-83.047853,42.332916,?,1.461456E12,11:00:00 PM,1604240009,4.0,15XX CASGRAIN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,265.0
NaN,-83.047853,42.332916,?,1.4547168E12,12:50:00 AM,1602070030,7.0,60XX MT. ELLIOTT,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,266.0
NaN,-83.047853,42.332916,?,1.4795136E12,6:30:00 PM,1611190010,9.0,CARLISLE/W 8 MILE RD,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,267.0
NaN,-83.047853,42.332916,?,1.4539392E12,1:50:00 PM,1601270233,8.0,172XX WARWICK,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,268.0
NaN,-83.047853,42.332916,?,1.4707872E12,7:50:00 AM,1608100075,9.0,ANNSBURY/CAMDEN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,269.0
NaN,-83.047853,42.332916,?,1.4521248E12,2:10:00 AM,1601070051,12.0,PEMBROKE/MARK TWAIN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,270.0
NaN,-83.047853,42.332916,?,1.4680224E12,9:00:00 AM,1607080359,8.0,KENTFIELD/GRAND RIVER,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,271.0
NaN,-83.047853,42.332916,?,1.4527296E12,12:35:00 PM,1601140165,4.0,14XX LAWNDALE,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,272.0
NaN,-83.047853,42.332916,?,1.4802912E12,12:45:00 AM,1611280013,7.0,88XX E. JEFFERSON,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,273.0
NaN,-83.047853,42.332916,?,1.473984E12,12:10:00 PM,1609150195,5.0,E. CANFIELD/ST,CLAIR ,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,274.0
NaN,-83.047853,42.332916,?,1.4717376E12,4:20:00 PM,1608200232,7.0,RIOPELLE/DIVISION,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,275.0
NaN,-83.047853,42.332916,?,1.4570496E12,5:40:00 AM,1603040056,7.0,29XX E. VERNOR,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,276.0
NaN,-83.047853,42.332916,?,1.4792544E12,5:30:00 PM,1611150355,1.0,ROSEDALE/JOHN R,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,277.0
NaN,-83.047853,42.332916,?,1.4560992E12,8:25:00 PM,1602210271,5.0,WALTHAM/E. STATE FAIR,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,278.0
NaN,-83.047853,42.332916,?,1.4812416E12,9:30:00 PM,1612080343,5.0,67XX AUBURN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,279.0
NaN,-83.047853,42.332916,?,1.457568E12,3:40:00 AM,1603100053,10.0,51XX W. CHICAGO,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,280.0
NaN,-83.047853,42.332916,?,1.469232E12,4:45:00 AM,1607230074,3.0,39XX BEAUBIEN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,281.0
NaN,-83.047853,42.332916,?,1.4773536E12,1:15:00 PM,1610240205,9.0,BRINGARD/KELLEY,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,282.0
NaN,-83.047853,42.332916,?,1.468368E12,6:00:00 AM,1607120057,12.0,SECOND/COVINGTON,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,283.0
NaN,-83.047853,42.332916,?,1.4786496E12,1:00:00 AM,1611090036,12.0,FENKELL/CHALFONTE,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,284.0
NaN,-83.047853,42.332916,?,1.471824E12,1:40:00 AM,1608200036,12.0,CURTIS/WASHBURN,DETROIT, MI,4.0,20014.0,142.0,NaN,1345.0,5.0,285.0
