Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.S1XA,2009.01,352581.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2009.02,351734.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2009.03,347580.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2009.04,342973.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2009.05,338381.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2009.06,332877.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2009.07,328992.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2009.08,324444.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2009.09,323989.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2009.1,324608.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2009.11,328262.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2009.12,334159.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2010.01,330935.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2010.02,332623.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2010.03,333033.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2010.04,332526.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2010.05,330385.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2010.06,326511.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2010.07,322994.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2010.08,320286.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2010.09,320577.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2010.1,322254.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2010.11,327892.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2010.12,332037.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2011.01,328457.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2011.02,329847.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2011.03,331050.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2011.04,329824.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2011.05,328714.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2011.06,325173.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2011.07,321691.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2011.08,322492.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2011.09,322478.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2011.1,322917.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2011.11,327586.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2011.12,335266.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2012.01,332241.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2012.02,334952.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2012.03,334607.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2012.04,333890.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2012.05,335367.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2012.06,331517.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2012.07,328590.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2012.08,327172.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2012.09,327522.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2012.1,330440.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2012.11,334843.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2012.12,339058.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2013.01,340659.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2013.02,342404.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2013.03,342378.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2013.04,342314.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2013.05,341382.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2013.06,338479.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2013.07,337993.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2013.08,336988.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2013.09,337403.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2013.1,339812.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2013.11,344333.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2013.12,349062.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2014.01,349210.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2014.02,349976.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2014.03,351090.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2014.04,351143.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2014.05,350945.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2014.06,347399.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2014.07,347043.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2014.08,345815.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2014.09,348261.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2014.1,350552.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2014.11,355137.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2014.12,359440.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2015.01,361550.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2015.02,364787.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2015.03,365553.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2015.04,364705.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2015.05,361583.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2015.06,360488.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2015.07,360093.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2015.08,358723.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2015.09,360384.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2015.1,361257.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2015.11,365994.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2015.12,369068.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2016.01,366431.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2016.02,373866.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2016.03,375167.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2016.04,374670.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2016.05,374497.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2016.06,371969.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2016.07,370060.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2016.08,371542.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2016.09,372645.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2016.1,374559.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2016.11,381598.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2016.12,386453.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2017.01,384252.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2017.02,387461.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2017.03,389735.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2017.04,388885.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2017.05,390712.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2017.06,388247.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2017.07,385891.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2017.08,386790.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2017.09,387589.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2017.1,390334.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2017.11,397973.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2017.12,402756.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2018.01,402351.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2018.02,404069.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2018.03,404331.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2018.04,403746.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2018.05,404426.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2018.06,401679.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2018.07,399784.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2018.08,399878.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2018.09,399953.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2018.1,404142.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2018.11,408144.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2018.12,411398.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2019.01,413189.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2019.02,413726.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2019.03,412436.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2019.04,413027.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2019.05,413361.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2019.06,411076.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2019.07,409567.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2019.08,408233.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2019.09,409601.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2019.1,413230.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2019.11,420287.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2019.12,423684.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2020.01,417068.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2020.02,424305.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2020.03,423737.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2020.04,418250.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2020.05,422491.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2020.06,422423.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2020.07,420308.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2020.08,416357.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2020.09,415641.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2020.1,417569.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2020.11,424255.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2020.12,430531.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2021.01,424685.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2021.02,432103.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2021.03,432047.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2021.04,433033.0,,F,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2021.05,434328.0,,P,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2021.06,435669.0,,P,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2021.07,437533.0,,P,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XA,2021.08,439443.0,,P,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Actual,,
MEIM.S1XS,1999.04,295021.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,1999.05,286291.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,1999.06,287943.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,1999.07,289757.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,1999.08,290636.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,1999.09,293183.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,1999.1,294719.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,1999.11,296298.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,1999.12,296596.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2000.01,294155.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2000.02,297540.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2000.03,298673.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2000.04,298379.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2000.05,299638.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2000.06,299506.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2000.07,298485.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2000.08,298208.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2000.09,298441.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2000.1,299368.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2000.11,302583.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2000.12,302646.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2001.01,302256.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2001.02,301753.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2001.03,298187.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2001.04,298723.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2001.05,304704.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2001.06,304628.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2001.07,304482.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2001.08,306252.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2001.09,306623.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2001.1,306456.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2001.11,305582.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2001.12,307283.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2002.01,308793.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2002.02,311146.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2002.03,312914.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2002.04,313777.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2002.05,314410.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2002.06,315215.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2002.07,317179.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2002.08,317845.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2002.09,318178.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2002.1,319964.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2002.11,320040.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
MEIM.S1XS,2002.12,321333.0,,R,Number,0,Employment indicators - MEI,High level industry by variable,Filled jobs,Goods-producing industries,Seasonally adjusted,,
