folder;file;column;Domain;label;labelTypo;severalfd;mean;stddev;median;min;max;upquar;lowquar;loc;uniquemm;uniquett;rpos;rneg;rzero;numtype;numcol;samedig;neibornum
us;Curb_Ramps_on_NYS-Owned_Highways.csv;Milepoint;Government;0;1;1;42.94897300754191;1.581136727650212;14.3643;0.0;366.6915;sty.32;54.7245;0.5555555555555556;0.0293189014152074;0.2956947301227037;0.8408634182093293;0.0;0.1591365817906707;0;0.5555555555555556;0;0.0
us;Curb_Ramps_on_NYS-Owned_Highways.csv;Latitude;Government;0;1;0;42.27116591965434;0.0297607594549584;42.61264422;-90.0;44.9983227;41.0237729;43.0595892;0.6666666666666666;0.0031931104285917;0.9995507955646972;0.9999763576613;2.3642338700144217e-05;0.0;0;0.5555555555555556;1;1.0
us;Curb_Ramps_on_NYS-Owned_Highways.csv;Longitude;Government;0;1;0;-75.68379738600396;-0.0287083147667983;-75.17264964;-79.73464163;-71.94151033;-77.70085214;-73.71821965;0.7777777777777778;0.0001842827047222;0.9998108612903988;0.0;1.0;0.0;0;0.5555555555555556;1;0.0
us;Currently_Licensed_Wildlife_Rehabilitators.csv;Economy Phone;Environment;0;1;1;6311239586.303304;0.2797091947996326;6314066847.0;2012133555.0;9782703811.0;5185480048.5;7168808879.0;0.4545454545454545;8301891.299145299;0.9369369369369368;1.0;0.0;0.0;0;0.1818181818181818;1;0.0
us;Currently_Licensed_Wildlife_Rehabilitators.csv;License Number;Environment;0;0;0;1392.9708201892745;0.6438344149797056;1580.0;1.0;2589.0;424.5;2225.25;0.8181818181818182;2.191363251481795;0.9313880126182964;1.0;0.0;0.0;1;0.1818181818181818;0;0.0
us;elec841_opendata.csv;OBJECTID;Government;0;0;0;780.5;0.5771653099443894;780.5;1.0;1560.0;390.75;1170.25;0.25;0.9993589743589744;1.0;1.0;0.0;0.0;1;0.25;0;0.0
us;Election_2014_August_LAUSD_District_1_Voting_Results.csv;VOTERS;Government;1;0;0;1022.3671641791044;0.2654541223032117;1081.0;0.0;1568.0;910.0;1208.0;0.3333333333333333;5.828996282527881;0.8029850746268656;0.991044776119403;0.0;0.008955223880597;1;0.6666666666666666;0;0.0
us;Election_2014_August_LAUSD_District_1_Voting_Results.csv;BALLOTS;Government;1;0;1;97.12537313432836;0.5857499814566863;86.0;0.0;315.0;60.0;124.0;0.5;2.006369426751593;0.4686567164179104;0.9850746268656716;0.0;0.0149253731343283;1;0.6666666666666666;0;1.0
us;Election_2014_August_LAUSD_District_1_Voting_Results.csv;GEORGE MCKENNA;Government;1;0;1;50.82089552238806;0.7533731687262777;41.0;0.0;236.0;26.0;63.0;0.6666666666666666;2.088495575221239;0.3373134328358209;0.9850746268656716;0.0;0.0149253731343283;1;0.6666666666666666;0;1.0
us;Election_2014_August_LAUSD_District_1_Voting_Results.csv;ALEX JOHNSON;Government;1;0;1;45.40597014925373;0.5010193673996236;43.0;0.0;146.0;30.maj;58.0;0.8333333333333334;1.6404494382022472;0.2656716417910448;0.9731343283582088;0.0;0.026865671641791;1;0.6666666666666666;0;1.0
us;Emergency_Management_Department_-_Community_Outreach_-_First_Quarter_2014.csv;Materials Distributed;Society;1;1;1;4000.5882352941176;1.563070861613701;2100.0;20.0;25000.0;1225.0;3000.0;0.6666666666666666;1921.5384615384612;0.7647058823529411;1.0;0.0;0.0;0;0.3333333333333333;0;0.0
us;Emergency_Management_Department_-_Community_Outreach_-_First_Quarter_2014.csv;Meetings Held;Society;1;1;1;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.7777777777777778;0.0;0.1666666666666666;1.0;0.0;0.0;0;0.3333333333333333;1;1.0
us;Emergency_Management_Department_-_Community_Outreach_-_First_Quarter_2014.csv;Antendees;Society;1;1;0;71.63157894736842;1.5386728807462526;40.0;8.0;500.0;20.0;75.0;0.8888888888888888;37.84615384615385;0.6842105263157895;1.0;0.0;0.0;0;0.3333333333333333;0;1.0
us;Employer_Contrib.csv;Fiscal Year Ending;Economy;0;0;0;2012.0;0.0007858542893062;2012.0;2010.0;2014.0;2011.0;2013.0;0.0;0.8;1.0;1.0;0.0;0.0;1;1.0;1;1.0
us;Employer_Contrib.csv;Employer Contributions ($);Economy;1;1;0;453225033.0;0.1970829683120913;441872717.0;355406862.0;575941380.0;387012932.0;505891274.0;0.3333333333333333;44106903.6;1.0;1.0;0.0;0.0;0;1.0;1;1.0
us;Employer_Contrib.csv;Employer Contributions (%);Economy;1;1;0;36.260000000000005;0.1797968144136525;37.5;28.mar;44.4;31.2;39.9;0.6666666666666666;mar.22;1.0;1.0;0.0;0.0;0;1.0;1;1.0
us;Environmental_Conservation_Staff_Office_Locations.csv;Zip;Environment;0;0;1;13142.027972027972;0.0639296424479165;12977.0;10603.0;14904.0;12783.0;13467.5;0.6363636363636364;42.16666666666666;0.7132867132867133;1.0;0.0;0.0;1;0.2727272727272727;1;0.0
us;Environmental_Conservation_Staff_Office_Locations.csv;Latitude;Environment;0;1;1;43.1206143076923;0.0213481274098904;43.216839;40.744273;44.93401;42.358301;43.813935;0.7272727272727273;0.0292988601398601;1.0;1.0;0.0;0.0;0;0.2727272727272727;1;1.0
us;Environmental_Conservation_Staff_Office_Locations.csv;Longititude;Environment;0;1;1;-73.00509637062937;-0.2408673559370762;-74.540393;-79.499186;73.60081;-75.790492;-73.950581;0.8181818181818182;1.0706293426573426;1.0;0.0139860139860139;0.986013986013986;0.0;0;0.2727272727272727;1;0.0
us;Essex_County_Property_Taxes__2013.csv;SWIS;Economy;0;0;1;153828.37758481535;0.0062618078105546;154001.0;152001.0;155400.0;153000.0;154600.0;0.2727272727272727;141.625;0.0006679468982215;1.0;0.0;0.0;1;0.4545454545454545;1;0.0
us;Essex_County_Property_Taxes__2013.csv;Acreage;Economy;0;1;1;14.270378503242323;10.886301501869193;0.85;0.0;16864.32;0.2;mar.92;0.5454545454545454;4.390606612861234;0.1068993348362138;0.8876735966157357;0.0;0.1123264033842642;0;0.4545454545454545;0;0.0
us;Essex_County_Property_Taxes__2013.csv;Base Tax;Economy;1;1;1;1245.238566697281;3.1174834457061302;707.02;0.0;580249.24;213.71;1460.55;0.7272727272727273;22.131712563887405;0.7296763240655701;0.9956861762823188;0.0;0.0043138237176811;0;0.4545454545454545;0;0.0
us;Essex_County_Property_Taxes__2013.csv;Assessment;Economy;1;1;1;171324.54693718517;3.2716665565000524;89300.0;0.0;55000000.0;29300.0;179500.0;0.8181818181818182;8221.225710014947;0.1861901978792686;0.9952408783501712;0.0;0.0047591216498288;1;0.4545454545454545;0;1.0
us;Essex_County_Property_Taxes__2013.csv;Tax Year;Economy;0;0;0;2013.0;0.0;2013.0;2013.0;2013.0;2013.0;2013.0;0.9090909090909092;0.0;2.783112075923297e-05;1.0;0.0;0.0;1;0.4545454545454545;1;1.0
us;Expense_Actuals.csv;PUBLICATION DATE;Economy;0;0;0;20171134.4375;8.523140605821987e-07;20171130.0;20171130.0;20171201.0;20171130.0;20171130.0;0.0;35.5;0.0013440860215053;1.0;0.0;0.0;1;0.7142857142857143;1;1.0
us;Expense_Actuals.csv;FISCAL YEAR;Economy;0;0;0;2009.5;0.0022947608820228;2009.5;2002.0;2017.0;2005.75;2013.25;0.1428571428571428;0.9375;0.010752688172043;1.0;0.0;0.0;1;0.7142857142857143;1;0.0
us;Expense_Actuals.csv;ALL FUNDS;Economy;1;1;1;1358915.0255376345;5.131224393602487;26453.0;-2496716.0;84095876.0;2376.5;247564.0;0.5714285714285714;65799.84194528876;0.8844086021505376;0.8676075268817204;0.0248655913978494;0.1075268817204301;1;0.7142857142857143;0;0.0
us;Expense_Actuals.csv;CITY FUND;Economy;1;1;1;950879.6626344086;5.107201944935476;18078.0;-2496716.0;60337998.0;2111.0;141296.5;0.7142857142857143;48633.67956656347;0.8682795698924731;0.8655913978494624;0.0141129032258064;0.1202956989247311;1;0.7142857142857143;0;1.0
us;Fire_Department_Directory_for_New_York_State.csv;Fire Department Code;Government;0;0;1;32142.63733784546;0.5623930658764356;33025.0;1001.0;62011.0;15069.0;50008.0;0.0833333333333333;34.43002257336343;0.999435984207558;1.0;0.0;0.0;1;0.4166666666666667;0;0.0
us;Fire_Department_Directory_for_New_York_State.csv;County Code;Government;0;0;1;32.10659898477157;0.5631319618823565;33.0;0.0;62.0;15.0;50.0;0.5;1.0333333333333334;0.0338409475465313;0.999435984207558;0.0;0.0005640157924421;1;0.4166666666666667;0;0.0
us;Fire_Department_Directory_for_New_York_State.csv;Phone Number;Government;0;1;1;5836917486.253628;0.3050106711162435;6072254515.0;8319430.0;9177388824.0;5182395421.5;7165328249.5;0.6666666666666666;5327756.765833817;0.9988392338943702;1.0;0.0;0.0;0;0.4166666666666667;0;0.0
us;Fire_Department_Directory_for_New_York_State.csv;Latitude;Government;0;1;0;42.504047408928166;0.0228642894120851;42.6244505;40.589435;44.995546;41.9864855;43.06205725;0.75;0.0025781808074897;0.9743443557582668;1.0;0.0;0.0;0;0.4166666666666667;1;1.0
us;Fire_Department_Directory_for_New_York_State.csv;Longitude;Government;0;1;1;-75.47526216973203;-0.0247918169877512;-75.010532;-79.7416;-71.952388;-76.88979725;-73.85408975;0.8333333333333334;0.0045550947368421;0.9749144811858608;0.0;1.0;0.0;0;0.4166666666666667;1;0.0
us;Headcount_Enrollment_by_Student_Level_and_Student_Load_by_Institutions_of_the_State_University_of_New_York__Beginning_Fall_2011.csv;Year;Society;0;0;1;2015.0;0.0012825526813883;2015.0;2011.0;2019.0;2013.0;2017.0;0.0;0.8888888888888888;0.0163934426229508;1.0;0.0;0.0;1;0.625;1;0.0
us;Headcount_Enrollment_by_Student_Level_and_Student_Load_by_Institutions_of_the_State_University_of_New_York__Beginning_Fall_2011.csv;Undergraduate Full-Time;Society;1;1;1;4709.988888888889;0.8385731926700754;3584.5;153.0;20401.0;1966.5;6206.75;0.5;38.6412213740458;0.9703703703703704;1.0;0.0;0.0;0;0.625;0;0.0
us;Headcount_Enrollment_by_Student_Level_and_Student_Load_by_Institutions_of_the_State_University_of_New_York__Beginning_Fall_2011.csv;Undergraduate Part-Time;Society;1;1;1;2038.2255639097743;1.1678873253255344;1117.5;1.0;12982.0;386.25;2887.25;0.625;26.43788187372709;0.9229323308270676;1.0;0.0;0.0;0;0.625;0;1.0
us;Headcount_Enrollment_by_Student_Level_and_Student_Load_by_Institutions_of_the_State_University_of_New_York__Beginning_Fall_2011.csv;Graduate Full-Time;Society;1;1;1;905.5909090909092;1.708585839380467;255.5;1.0;6725.0;120.0;1053.5;0.75;33.28712871287129;0.8347107438016529;1.0;0.0;0.0;0;0.625;0;1.0
us;Headcount_Enrollment_by_Student_Level_and_Student_Load_by_Institutions_of_the_State_University_of_New_York__Beginning_Fall_2011.csv;Graduate Part-Time;Society;1;1;1;642.9739130434782;1.4329763327470828;221.5;0.0;3691.0;79.25;706.25;0.875;19.02577319587629;0.8434782608695652;0.9956521739130436;0.0;0.0043478260869565;0;0.625;0;1.0
us;Headcount_Enrollment_by_Student_Level_and_Student_Load__State_University_of_New_York__Beginning_1948.csv;Year;Society;0;0;0;1983.5;0.0105512727685688;1983.5;1948.0;2019.0;1965.75;2001.25;0.0;0.9861111111111112;1.0;1.0;0.0;0.0;1;0.1;1;0.0
us;Homes_and_Community_Renewal_Grant_Awards___Beginning_1990.csv;Project Number;Economy;0;0;0;20052757.135135137;0.0032967984088794;20060257.5;19900706.0;20163101.0;20010082.25;20103175.0;0.0;95.8345507669832;1.0;1.0;0.0;0.0;1;0.5333333333333333;1;0.0
us;Homes_and_Community_Renewal_Grant_Awards___Beginning_1990.csv;Contract Amount;Economy;0;1;0;227919.44594594595;0.9973718838120064;200000.0;0.0;7820708.0;75000.0;368000.0;0.2666666666666666;8728.46875;0.3272461650840029;0.966764061358656;0.0;0.033235938641344;1;0.5333333333333333;0;0.0
us;Homes_and_Community_Renewal_Grant_Awards___Beginning_1990.csv;Residential Units - Existing;Economy;1;0;0;16.027027027027028;0.9213703382499744;14.0;0.0;333.0;8.0;21.0;0.6;3.917647058823529;0.0310445580715851;0.9130752373995618;0.0;0.0869247626004382;1;0.5333333333333333;0;0.0
us;Homes_and_Community_Renewal_Grant_Awards___Beginning_1990.csv;Residential Units – New;Economy;1;0;0;0.112490869247626;9.180971104911398;0.0;0.0;20.0;0.0;0.0;0.6666666666666666;sty.25;0.0058436815193571;0.0178962746530314;0.0;0.9821037253469684;1;0.5333333333333333;0;1.0
us;Homes_and_Community_Renewal_Grant_Awards___Beginning_1990.csv;Civic Units - Existing;Economy;1;0;1;0.0902118334550767;8.376051795411199;0.0;0.0;20.0;0.0;0.0;0.7333333333333333;2.0;0.0036523009495982;0.0474799123447772;0.0;0.9525200876552228;1;0.5333333333333333;0;1.0
us;Homes_and_Community_Renewal_Grant_Awards___Beginning_1990.csv;Civic Units – New;Economy;1;0;0;0.0007304601899196;36.99324015706426;0.0;0.0;1.0;0.0;0.0;0.8;0.5;0.0007304601899196;0.0007304601899196;0.0;0.9992695398100804;1;0.5333333333333333;1;1.0
us;Homes_and_Community_Renewal_Grant_Awards___Beginning_1990.csv;Commercial Units - Existing;Economy;1;0;0;1.5613586559532506;3.9462520416134663;0.0;0.0;211.0;0.0;0.0;0.8666666666666667;5.861111111111111;0.0131482834185536;0.1625273922571219;0.0;0.837472607742878;1;0.5333333333333333;0;1.0
us;Homes_and_Community_Renewal_Grant_Awards___Beginning_1990.csv;Commercial Units – New;Economy;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9333333333333332;0.0;0.0003652300949598;0.0;0.0;1.0;1;0.5333333333333333;1;1.0
us;Jobs_By_Industry___Beginning_2012.csv;Year;Economy;0;0;0;2014.5;0.0008481028740177;2014.5;2012.0;2017.0;2013.0;2016.0;0.0;0.8333333333333334;0.0047619047619047;1.0;0.0;0.0;1;0.4;1;0.0
us;Jobs_By_Industry___Beginning_2012.csv;Jobs;Economy;1;0;1;43044.88095238096;1.9214893354750795;15232.0;35.0;720834.0;4225.5;43070.75;0.8;594.7186468646864;0.961904761904762;1.0;0.0;0.0;1;0.4;0;0.0
us;Labor_Market_Analysts.csv;Zip Code;Economy;0;0;0;12752.09090909091;0.0987202207058645;12946.0;10605.0;14609.0;12003.5;13630.5;0.4545454545454545;364.0;1.0;1.0;0.0;0.0;1;0.0909090909090909;1;0.0
us;LAcity.org_Website_Traffic_-_Page_Views.csv;pageviews;Economy;1;0;1;575.3941529235383;1.9826940978715468;273.0;23.0;66429.0;150.0;530.0;0.6666666666666666;20.941658782718385;0.0950824587706146;1.0;0.0;0.0;1;0.3333333333333333;0;0.0
us;LADWP_Once_Through_Cooling__OTC_.csv;Year;Economy;0;0;0;2003.5;0.0041058024055413;2003.5;1990.0;2017.0;1996.75;2010.25;0.0;0.9642857142857144;1.0;1.0;0.0;0.0;1;1.0;1;1.0
us;LADWP_Once_Through_Cooling__OTC_.csv;OTC (MGD);Economy;1;0;0;1535.428571428571;0.2012115282749546;1617.0;838.0;1904.0;1571.0;1617.0;0.5;213.2;0.1785714285714285;1.0;0.0;0.0;1;1.0;0;1.0
us;LADWP_Power_Outages.csv;Number of Outages (>0 min);Economy;1;0;0;4859.083333333333;0.1518812455212938;4616.0;3985.0;5898.0;4251.25;5542.25;0.5;159.41666666666666;1.0;1.0;0.0;0.0;1;0.5;1;0.0
us;LADWP_Power_Supply_Since_2003.csv;2015;Economy;1;1;1;0.1008333333333333;1.1545858161705267;0.04;0.0;0.37;0.0275;0.135;0.0714285714285714;0.037;0.8333333333333334;0.9166666666666666;0.0;0.0833333333333333;0;0.4285714285714285;1;0.0
us;LADWP_Power_Supply_Since_2003.csv;2014;Economy;1;1;1;0.1;1.2022705791353896;0.06;0.0;0.4;0.01;0.14;0.1428571428571428;0.04;0.8333333333333334;0.9166666666666666;0.0;0.0833333333333333;0;0.4285714285714285;1;1.0
us;LADWP_Power_Supply_Since_2003.csv;2013;Economy;1;1;1;0.1025;1.2086433620808823;0.05;0.0;0.42;0.01;0.1475;0.2142857142857142;0.0466666666666666;0.75;0.9166666666666666;0.0;0.0833333333333333;0;0.4285714285714285;1;1.0
us;LADWP_Power_Supply_Since_2003.csv;2012;Economy;1;1;1;0.0999999999999999;1.0392304845413267;0.075;0.0;0.33;0.015;0.1475;0.2857142857142857;0.033;0.8333333333333334;0.75;0.0;0.25;0;0.4285714285714285;1;1.0
us;LADWP_Power_Supply_Since_2003.csv;2011;Economy;1;1;1;0.0991666666666666;1.180273238916379;0.075;0.0;0.41;0.0225;0.125;0.3571428571428571;0.0455555555555555;0.75;0.75;0.0;0.25;0;0.4285714285714285;1;1.0
us;LADWP_Power_Supply_Since_2003.csv;2010;Economy;1;1;1;0.1;1.163849412314778;0.06;0.0;0.39;0.025;0.1325;0.4285714285714285;0.0354545454545454;0.9166666666666666;0.8333333333333334;0.0;0.1666666666666666;0;0.4285714285714285;1;0.0
us;LADWP_Stormwater_Capture_by_Fiscal_Year.csv;Capacity in Acre Feet;Economy;1;1;0;101882.25;0.1508558709773254;108130.5;64000.0;108199.0;105100.0;108199.0;0.3333333333333333;8839.8;0.625;1.0;0.0;0.0;1;0.6666666666666666;0;0.0
us;LADWP_Water_Supply_in_Acre_Feet.csv;MWD;Economy;1;1;1;192056.5306122449;0.7294364981703748;182706.0;18661.0;441991.0;52194.0;334976.0;0.1818181818181818;8639.387755102041;1.0;1.0;0.0;0.0;1;0.8181818181818182;0;0.0
us;LADWP_Water_Supply_in_Acre_Feet.csv;LA Aqueduct;Economy;1;1;1;325848.02040816325;0.429755980150816;327181.0;57716.0;531729.0;224724.0;460942.0;0.2727272727272727;9673.734693877552;1.0;1.0;0.0;0.0;1;0.8181818181818182;0;1.0
us;LADWP_Water_Supply_in_Acre_Feet.csv;Local Groundwater;Economy;1;1;1;85601.36734693877;0.2946434332954915;85077.0;21760.0;136376.0;71083.0;99217.0;0.3636363636363636;2339.1020408163267;1.0;1.0;0.0;0.0;1;0.8181818181818182;0;1.0
us;LADWP_Water_Supply_in_Acre_Feet.csv;Recycled Water;Economy;1;1;1;2379.285714285714;1.417624070928765;1301.0;0.0;10421.0;0.0;2082.0;0.4545454545454545;385.962962962963;0.5510204081632653;0.5306122448979592;0.0;0.4693877551020408;1;0.8181818181818182;0;1.0
us;LADWP_Water_Supply_in_Acre_Feet.csv;Total Acre Feet;Economy;1;0;1;605885.2040816327;0.0905019995433353;604070.0;486797.0;705950.0;571218.0;649962.0;0.5454545454545454;4472.510204081633;1.0;1.0;0.0;0.0;1;0.8181818181818182;1;1.0
us;LADWP_Water_Supply_in_Acre_Feet.csv;MWD % of Total;Economy;1;1;1;31.871428571428574;0.7320864145877771;33.2;03.lut;74.6;09.lut;51.8;0.6363636363636364;1.5521739130434782;0.9387755102040816;1.0;0.0;0.0;0;0.8181818181818182;0;1.0
us;LADWP_Water_Supply_in_Acre_Feet.csv;LA Aqueduct % of Total;Economy;1;1;1;53.6469387755102;0.4240718507118576;58.0;10.mar;85.3;36.0;76.1;0.7272727272727273;1.530612244897959;1.0;1.0;0.0;0.0;0;0.8181818181818182;1;1.0
us;LADWP_Water_Supply_in_Acre_Feet.csv;Local Groundwater % of Total;Economy;1;1;0;14.06326530612245;0.2695388659523385;13.sie;04.lut;23.0;11.cze;16.sie;0.8181818181818182;0.47;0.8163265306122449;1.0;0.0;0.0;0;0.8181818181818182;0;1.0
us;LADWP_Water_Supply_in_Acre_Feet.csv;Recycled Water % of Total;Economy;1;1;1;0.4183673469387755;1.5083126135895388;0.2;0.0;2.0;0.0;0.3;0.9090909090909092;0.1666666666666666;0.2448979591836734;0.5102040816326531;0.0;0.4897959183673469;0;0.8181818181818182;1;1.0
us;Library_Branches.csv;Council District;Government;0;0;0;8.082191780821917;0.5536215098331108;9.0;1.0;15.0;4.0;12.0;0.6;0.9333333333333332;0.2054794520547945;1.0;0.0;0.0;1;0.2;0;0.0
us;Loan_Forgiveness_Awards_Administered_by_Higher_Education_Services_Corp___Beginning_2011.csv;Award Year;Economy;0;0;0;2011.4939759036145;0.0002500643979197;2011.0;2011.0;2012.0;2011.0;2012.0;0.0;0.5;0.0240963855421686;1.0;0.0;0.0;1;0.6;1;0.0
us;Loan_Forgiveness_Awards_Administered_by_Higher_Education_Services_Corp___Beginning_2011.csv;Loan Forgiveness Program Headcount;Economy;1;0;1;25.927710843373493;2.675934181752397;9.0;1.0;443.0;4.0;13.0;0.6;14.733333333333333;0.3614457831325301;1.0;0.0;0.0;1;0.6;0;0.0
us;Loan_Forgiveness_Awards_Administered_by_Higher_Education_Services_Corp___Beginning_2011.csv;Loan Forgiveness Program Dollars;Economy;1;1;1;100886.33445783134;2.431897234327112;34000.0;2160.45;1502646.0;13447.5;75935.60500000001;0.8;22065.96397058824;0.8192771084337349;1.0;0.0;0.0;0;0.6;0;1.0
us;Local_Development_Corporations_Bonds.csv;Recipient Postal Code;Economy;0;1;1;13055.072263549417;0.490259030457072;12095.0;10001.0;91403.0;11207.0;13676.0;0.3157894736842105;297.0875912408759;0.0727948990435706;1.0;0.0;0.0;0;0.4736842105263157;1;0.0
us;Local_Development_Corporations_Bonds.csv;Amount Issued;Economy;1;1;1;41220016.59584751;4.304875809853551;12455000.0;1643.43;2551435000.0;4837000.0;27394000.0;0.3684210526315789;3813801.7288041855;0.1777364505844846;1.0;0.0;0.0;0;0.4736842105263157;0;0.0
us;Local_Development_Corporations_Bonds.csv;Interest Rate;Economy;1;1;0;3.562999468650372;0.4670322370296429;mar.51;0.0;12.0;lut.75;04.maj;0.4736842105263157;0.0427046263345195;0.074654622741764;0.956163655685441;0.0;0.0438363443145589;0;0.4736842105263157;0;0.0
us;Local_Development_Corporations_Bonds.csv;Expected Year Retired;Economy;0;1;1;2034.479808714134;0.0044113995091151;2035.0;2011.0;2060.0;2027.0;2042.0;0.5263157894736842;1.0208333333333333;0.0127523910733262;1.0;0.0;0.0;0;0.4736842105263157;1;1.0
us;Local_Development_Corporations_Bonds.csv;Principal Retired During Year;Economy;1;1;1;2865575.8623645054;17.58390248231181;177703.625;0.0;2000000000.0;0.0;645285.9450000001;0.5789473684210527;1207729.4685990338;0.4399574920297556;0.6952709883103082;0.0;0.3047290116896918;0;0.4736842105263157;0;1.0
us;Local_Development_Corporations_Bonds.csv;Principal Retired at Start of Fiscal Year;Economy;1;1;1;3962882.676663399;7.38138325707565;317172.5;0.0;576905000.0;0.0;1460473.25;0.631578947368421;367924.1071428572;0.5124183006535947;0.6866013071895425;0.0;0.3133986928104575;0;0.4736842105263157;0;1.0
us;Local_Development_Corporations_Bonds.csv;Amount Outstanding;Economy;1;1;1;35132756.091987245;4.364972607517282;10092500.0;0.0;2141760000.0;3369750.0;25000000.0;0.6842105263157895;781379.058737687;0.7282146652497343;0.9620085015940488;0.0;0.0379914984059511;0;0.4736842105263157;0;0.0
us;Local_Development_Corporations_Bonds.csv;Jobs Planned;Economy;1;1;1;32.83378500451671;1.683256991256023;14.0;0.0;423.0;4.0;35.0;0.8421052631578947;5.716216216216216;0.066847335140018;0.942186088527552;0.0;0.057813911472448;0;0.4736842105263157;0;0.0
us;Local_Development_Corporations_Bonds.csv;Jobs Created;Economy;1;1;1;119.22181818181818;6.488285341344003;10.0;0.0;12378.0;0.0;52.5;0.8947368421052632;61.277227722772274;0.1836363636363636;0.7245454545454545;0.0;0.2754545454545454;0;0.4736842105263157;0;0.0
us;Local_Development_Corporations_Grants_Dataset.csv;Grant Amount;Economy;1;1;0;671678.0469024206;19.2125076395662;10000.0;0.0;636707733.0;5000.0;41472.885;0.5714285714285714;504922.86518636;0.476928895612708;0.9667170953101362;0.0;0.0332829046898638;0;0.2142857142857142;0;0.0
us;Local_Development_Corporations_Grants_Dataset.csv;Jobs Planned;Economy;1;1;1;33.38943894389439;8.742732322567159;3.0;0.0;3600.0;1.0;8.0;0.8571428571428571;90.0;0.132013201320132;0.9834983498349836;0.0;0.0165016501650165;0;0.2142857142857142;0;0.0
us;Local_Development_Corporations_Grants_Dataset.csv;Jobs Created;Economy;1;1;1;9.115511551155116;3.741389264147481;2.0;0.0;500.0;1.0;4.0;0.9285714285714286;11.904761904761903;0.1386138613861386;0.759075907590759;0.0;0.2409240924092409;0;0.2142857142857142;0;1.0
us;Local_Development_Corporations_Loans.csv;Original Loan Amount;Economy;1;1;0;230071.4082243381;3.313006856965044;75000.0;550.0;19883719.0;30000.0;200000.0;0.5;23474.81582054309;0.0707425039672596;1.0;0.0;0.0;0;0.3333333333333333;0;0.0
us;Local_Development_Corporations_Loans.csv;Interest Rate;Economy;1;1;1;3.965843147080931;0.4784442718684955;4.0;0.0;pa�.25;3.0;5.0;0.5555555555555556;0.0748175182481751;0.0114424120938778;0.9250814332247556;0.0;0.0749185667752443;0;0.3333333333333333;0;1.0
us;Local_Development_Corporations_Loans.csv;Loan Length;Economy;1;1;1;9.435145744592;0.7847382531748457;7.0;1.0;120.0;5.0;10.0;0.6111111111111112;2.975;0.0033408502463877;1.0;0.0;0.0;0;0.3333333333333333;0;1.0
us;Local_Development_Corporations_Loans.csv;Amount Repaid;Economy;1;1;1;77766.3127795874;3.9468665857744023;20000.0;0.0;13050000.0;5351.19;59849.39;0.6666666666666666;1471.417296200248;0.740750020880314;0.8981875887413346;0.0;0.1018124112586653;0;0.3333333333333333;0;0.0
us;Local_Development_Corporations_Loans.csv;Jobs Planned;Economy;1;1;1;11.099106986517247;5.317213136330347;4.0;0.0;3000.0;2.0;10.0;0.8333333333333334;41.66666666666666;0.0126072491682717;0.9898441603922256;0.0;0.0101558396077744;0;0.3333333333333333;0;0.0
us;Local_Development_Corporations_Loans.csv;Jobs Created;Economy;1;1;1;9.51240105540897;2.695140350590985;2.0;0.0;457.0;0.0;8.0;0.8888888888888888;3.335766423357664;0.0240985048372911;0.7475813544415127;0.0;0.2524186455584872;0;0.3333333333333333;0;0.0
us;Los_Angeles_International_Airport__LAX__-_Object_Locations.csv;TerminalLevel;Economy;0;0;0;2.479591836734694;0.52512536942399;3.0;1.0;8.0;1.0;3.0;0.4;01.kwi;0.0510204081632653;1.0;0.0;0.0;1;0.3;1;0.0
us;Los_Angeles_International_Airport__LAX__-_Object_Locations.csv;Lat;Economy;0;1;0;33.943700238571424;5.293484291855199e-05;33.943220815000004;33.93994347;33.94755825;33.942564425;33.945407735;0.8;7.770183673466599e-05;1.0;1.0;0.0;0.0;0;0.3;1;0.0
us;Los_Angeles_International_Airport__LAX__-_Object_Locations.csv;Long;Economy;0;1;0;-118.40623426234696;-3.3064600615664314e-05;-118.40717553;-118.4108262;-118.39723052;-118.409889015;-118.4038946875;0.9;0.0001387314285715;1.0;0.0;1.0;0.0;0;0.3;1;1.0
us;Member_Health_Subsidy.csv;Fiscal Year Ending;Health;0;0;0;2012.0;0.0007858542893062;2012.0;2010.0;2014.0;2011.0;2013.0;0.0;0.8;1.0;1.0;0.0;0.0;1;1.0;1;1.0
us;Member_Health_Subsidy.csv;Max Member Health Subsidy;Health;1;1;0;1102.4420000000002;0.1068526773508639;1097.41;958.52;1256.43;1025.62;1174.23;0.3333333333333333;59.582000000000015;1.0;1.0;0.0;0.0;0;1.0;0;1.0
us;Member_Health_Subsidy.csv;Avg Member Health Subsidy;Health;1;1;0;732.2439999999999;0.0811594621134609;717.4;656.71;814.17;709.51;763.43;0.6666666666666666;31.491999999999983;1.0;1.0;0.0;0.0;0;1.0;1;1.0
us;New_York_State_Budget_Vetoes__2017-18.csv;Veto #;Economy;0;0;1;78.5;0.5681538183229672;78.5;2.0;155.0;40.25;116.75;0.0;0.9935064935064936;1.0;1.0;0.0;0.0;1;0.5454545454545454;0;0.0
