diffuseur,gestionnaire,title,description,theme,keyword,license,language,modified,data_processed,metadata_processed,publisher,references,records_count,dcat_created,dcat_issued,dcat_creator,dcat_contributor,dcat_accrualperiodicity,dcat_spatial,dcat_temporal,datasetid0,cycle,periodicity,license_url,metadata_languages,timezone,modified_updates_on_metadata_change,modified_updates_on_data_change,geographic_reference,geographic_reference_auto,territory,shared_catalog,federated,dcat_publisher_type,dcat_conforms_to,dcat_ap_it_publisher_id
Région des Pays de la Loire,Région des Pays de la Loire,Budget 2017 - Région des Pays de la Loire - Crédits de paiement,"<p>
	Budget 2017 de la Région des Pays de la Loire (Crédits de paiement). </p>
<hr/>
<p>
	Montants des crédits de paiement de la Région des Pays de la Loire votées pour le budget primitif 2017, le budget supplémentaire 2017 et la décision modificative 2017. 
</p>
<hr/>
<div>
	<em>Crédits de paiement :</em>
</div>
<ul>
	<li>Les <strong>crédits de paiement</strong>, abrégés en <strong>CP</strong>, sont la ressource financière effective, équivalent strict du niveau du compte bancaire d'un particulier.</li>
	<li>
	<hr/>
	A découvrir également : <br/>
	<ul>
		<li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-001_budget_2018_ap/"">Budget 2018 Autorisations de programmes</a></li>
		<li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-002_budget-2018-credits-de-paiement-bp/"">Budget 2018 Crédits de paiement</a></li>
		<li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-003_recettes_2018/"">Budget 2018 Recettes</a></li>
		<li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-001_autorisations-de-programmes-2017/"">Budget 2017 Autorisations de programmes</a></li>
		<li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-003_recettes-2017/"">Budget 2017 Recettes</a></li>
	</ul>
	</li>
</ul>
<hr/>
<div>
	En savoir plus :
</div>
<ul>
	<li><a href=""http://www.paysdelaloire.fr/uploads/tx_oxcsnewsfiles/DP_17-06-22_REGION_Budget-suppl%C3%A9mentaire.pdf"">Vote du budget supplémentaire 2017 | Dossier de presse | www.paysdelaloire.fr</a></li>
</ul>",Citoyenneté / Institution,"Budget,Région,Pays de la Loire",Open Database License (ODbL),fr,2020-08-20T15:26:14+02:00,2018-10-10,2020-08-20T19:10:25+02:00,Région des Pays de la Loire,www.paysdelaloire.fr,396,,,,,,,,234400034_003-002_credits-de-paiement-2017,Finalisé,,http://opendatacommons.org/licenses/odbl/,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,Budget 2019 - Région des Pays de la Loire - Autorisations de Programme,"<p>
	Budget 2019 de la Région des Pays de la Loire (Autorisations de programmes)</p><p>
	Montants des autorisations de programmes de la Région des Pays de la Loire votées pour le budget 2019,  (Liste les AP ayant donné lieu à des Crédits de Paiement au budget 2019.)
	<br/>
	<br/>
	(Données mises à jour à l'issue du Budget secondaire 2019)</p><hr/>
<div>
	<em>Autorisation de programme :</em>
</div><div>
	<em>Limite supérieure des dépenses budgétaires que les ministres ou certains élus locaux sont autorisés à engager pour l'exécution des investissements de leurs ministères ou de leurs collectivités locales.L'affectation de l'autorisation de programme constitue l'acte comptable qui traduit la décision prise par l'ordonnateur de réaliser ou d'autoriser l'exécution d'une opération. TEXTES: pour l'Etat article 12 de l'ordonnance organique relative aux lois de finances modifiée par la loi organique du 1er août 2001. pour la région article L. 4311-3 du code général des collectivités territoriales (CGCT). pour le département article L. 3312-4 du code général des collectivités territoriales (CGCT). pour la commune article L.2311-3 du code général des collectivités territoriales (CGCT)</em>
</div><div>
	<hr/>
	<p>
		A découvrir également :
	</p>
	<ul>
		<li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/budget-2019-region-des-pays-de-la-loire-credits-de-paiement/custom/"">Budget 2019 Crédits de paiement</a></li><li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/budget-2019-region-des-pays-de-la-loire-recettes/custom/"">Budget 2019 Recettes</a></li><li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/close-data-budget-2019-region-des-pays-de-la-loire-autorisations-de-programme/custom/"">Budget 2018 Autorisations de programmes</a></li><li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-002_budget-2018-credits-de-paiement-bp/"">Budget 2018 Crédits de paiement</a></li>
		<li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-003_recettes_2018/"">Budget 2018 Recettes</a></li>
		<li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-001_autorisations-de-programmes-2017/"">Budget 2017 Autorisations de programmes</a></li>
		<li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-002_credits-de-paiement-2017/"">Budget 2017 Crédits de paiement</a></li>
		<li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-003_recettes-2017/"">Budget 2017 Recettes</a></li>
	</ul>
</div><div>
	<hr id=""horizontalrule""/>
</div><p>
	<strong>En savoir plus : </strong></p><ul>
	
<li><em><a href=""http://www.paysdelaloire.fr/no_cache/actualites/actu-detaillee/n/un-budget-2019-pour-le-quotidien-et-lavenir-des-ligeriens/"">Budget 2019 : Un budget 2019 pour le quotidien et l'avenir des Ligériens;</a></em></li><li><em><a href=""http://www.paysdelaloire.fr/fileadmin/user_upload/salledepresse/CP_18-12-20_%20ASSEMBLEE_BP-2019-vote.pdf"">Budget 2019 : communiqué de presse</a><br/></em></li></ul>",Citoyenneté / Institution,Budget primitif,Open Database License (ODbL),fr,2020-08-20T16:01:12+02:00,2019-07-10,2020-08-20T19:11:37+02:00,Région des Pays de la Loire,www.paysdelaloire.fr,148,,,,,,,,234400034_budget-2019-region-des-pays-de-la-loire-autorisations-de-programme,Finalisé,,http://opendatacommons.org/licenses/odbl/,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,Destinéo en Pays de la Loire,"<p>Statistiques site Destinéo en Pays de la Loire (nb de visites, nb de pages vues, nb itinéraires calculés).</p><hr/>",Mobilité,transport,Open Database License (ODbL),fr,2020-08-24T10:21:37+02:00,2018-06-01,2020-08-24T10:21:41+02:00,Destinéo,http://www.destineo.fr/,136,2012-10-03,2012-12-12,,,Mensuelle,Pays de la Loire,valable de 2007 à avril 2017,234400034_032-004_destineo-en-pays-de-la-loire,Mettre à jour,Annuelle,http://opendatacommons.org/licenses/odbl/,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,Fonds documentaire du patrimoine de la Région des Pays de la Loire,"<p>
	Liste des notices du fonds de la bibliothèque du patrimoine de la Région des Pays de la Loire.
	<br/>
Le catalogue inventorie les  documents  de la bibliothèque du patrimoine : ouvrages, rapports, revues, articles...
	<br/>
Les thématiques traitées sont : l'histoire et le patrimoine local et régional, l'histoire de l'art, l'architecture, la politique du patrimoine, le patrimoine balnéaire, industriel...
	<br/>
Il décrit chaque document par rubrique : titre, sous-titre, type de document, auteur, lieu d’édition,  éditeur, ISBN ou ISSN, nombre de pages, cote, mots-clés, date d’édition...
	<br/>
Les documents ne sont pas empruntables. La consultation des ressources s’effectue exclusivement sur place, aucun prêt à l’extérieur n’étant consenti.</p><ul> <li><a href=""https://data.paysdelaloire.fr/explore/dataset/234400034_005-001_fonds-documentaire-general-rpdl/"">Fonds documentaire général de la Région des Pays de la Loire</a> </li><li><a href=""https://data.paysdelaloire.fr/explore/dataset/234400034_052-001_inventaire-du-patrimoine-rpdl/"">Inventaire du patrimoine en région des Pays de la Loire</a> </li><li><a href=""https://data.paysdelaloire.fr/explore/dataset/234400034_052-002_petites-cites-de-caractere-en-pays-de-la-loire/"">Petites cités de caractère en Pays de la Loire</a></li></ul><hr/>
<u>
Pour plus d'informations :
</u>
<ul>
	<li>
	<a href=""http://www.paysdelaloire.fr/services-en-ligne/fonds-documentaire/"" target=""_blank"">Centre de ressource - documentation</a></li></ul><p>
	<u>
	Contact : 	</u></p><ul>
	<li><a href=""mailto:doc.accueil@paysdelaloire.fr"">doc.accueil@paysdelaloire.fr </a></li></ul>",Citoyenneté / Institution,"Culture,documentation",Open Database License (ODbL),fr,2020-08-24T10:27:21+02:00,2019-03-18,2020-08-24T10:27:25+02:00,Région des Pays de la Loire,,23488,2015-02-06,2015-02-06,,,Annuelle,Pays de la Loire,valable en 2017,234400034_052-003_fonds-documentaire-du-patrimoine-rpdl,Mettre à jour,Annuelle,http://opendatacommons.org/licenses/odbl/,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,Budget 2020 - Région des Pays de la Loire - Autorisations de Programme,"<p>
	Budget 2020 de la Région des Pays de la Loire (Autorisations de programmes)</p><p>
	Montants des autorisations de programmes de la Région des Pays de la Loire votées pour le budget 2020,  (Liste les AP ayant donné lieu à des Crédits de Paiement au budget 2020.)
	<br/>
	<br/></p>
<div>
	<em>Autorisation de programme :</em>
</div><div>
	<em>Limite supérieure des dépenses budgétaires que les ministres ou certains élus locaux sont autorisés à engager pour l'exécution des investissements de leurs ministères ou de leurs collectivités locales.L'affectation de l'autorisation de programme constitue l'acte comptable qui traduit la décision prise par l'ordonnateur de réaliser ou d'autoriser l'exécution d'une opération. TEXTES: pour l'Etat article 12 de l'ordonnance organique relative aux lois de finances modifiée par la loi organique du 1er août 2001. pour la région article L. 4311-3 du code général des collectivités territoriales (CGCT). pour le département article L. 3312-4 du code général des collectivités territoriales (CGCT). pour la commune article L.2311-3 du code général des collectivités territoriales (CGCT)</em>
</div><div>
	<hr/>
	<p>
		A découvrir également :
	</p>
	<ul>
		<li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-002_budget-2018-credits-de-paiement-bp/"" style=""background-color: rgb(255, 255, 255); font-size: 0.833rem;"">Budget 2020 Crédits de paiement</a><br/></li><li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-003_recettes_2018/"">Budget 2020 Recette</a>s</li><li>Budget 2019 Autorisations de programmes</li><li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-002_budget-2018-credits-de-paiement-bp/"">Budget 2019 Crédits de paiement</a></li><li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-003_recettes_2018/"">Budget 2019 Recettes</a></li><li>Budget 2018 Autorisations de programmes</li><li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-002_budget-2018-credits-de-paiement-bp/"">Budget 2018 Crédits de paiement</a></li>
		<li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-003_recettes_2018/"">Budget 2018 Recettes</a></li>
		<li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-001_autorisations-de-programmes-2017/"">Budget 2017 Autorisations de programmes</a></li>
		<li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-002_credits-de-paiement-2017/"">Budget 2017 Crédits de paiement</a></li>
		<li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-003_recettes-2017/"">Budget 2017 Recettes</a></li>
	</ul>
</div><div>
	<hr id=""horizontalrule""/>
</div><p>
	<strong>En savoir plus : </strong></p><ul>
	
<li><em><a href=""https://www.paysdelaloire.fr/mon-conseil-regional/linstitution/le-budget"">Budget 2020 : 1 839,37 M€ votés pour l’avenir des Ligériens </a>| <a href=""http://www.paysdelaloire.fr"">www.paysdelaloire.fr</a></em></li></ul>",Citoyenneté / Institution,"Budget 2018,Budget primitif",Open Database License (ODbL),fr,2020-10-21T11:59:06+02:00,2020-10-21,2020-11-10T12:06:09+01:00,Région des Pays de la Loire,www.paysdelaloire.fr,155,,,,,,,,budget-2020-region-des-pays-de-la-loire-autorisations-de-programme-copie,Mettre à jour,,http://opendatacommons.org/licenses/odbl/,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,Evolution de la population des Pays de la Loire de 1876 à 2017,<p>Evolution de la population des Pays de la Loire de 1876 à 2017 par communes.<br/></p>,Territoires,population,Licence Ouverte v2.0 (Etalab),fr,2021-01-20T16:23:57+01:00,2021-01-20,2021-01-20T16:23:58+01:00,INSEE,https://www.insee.fr/fr/statistiques/3698339,1238,,,,,,,,12002701600563_evolution-de-la-population-des-pays-de-la-loire-de-1876-a-2017,Finalisé,,https://www.etalab.gouv.fr/wp-content/uploads/2017/04/ETALAB-Licence-Ouverte-v2.0.pdf,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,Budget 2020 - Région des Pays de la Loire - Recettes,"<ul><li><em><p style='font-family: GothamRounded, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; font-size: 14px; font-style: normal; border-radius: 0px !important;'>Montants des recettes de la Région des Pays de la Loire pour le budget 2020, par natures et intitulés.<br style=""border-radius: 0px !important;""/>(Données mises à jour à l'issue du Budget Secondaire 2020)</p><hr style='box-sizing: content-box; border-top-color: rgb(153, 153, 153); font-family: GothamRounded, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif; font-size: 14px; font-style: normal; border-radius: 0px !important;'/><p style='font-family: GothamRounded, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif; margin-bottom: 1em; font-size: 14px; font-style: normal; border-radius: 0px !important;'>A découvrir également :  </p><ul style='font-family: GothamRounded, -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif; font-size: 14px; font-style: normal; border-radius: 0px !important;'><li style=""border-radius: 0px !important;""><div style=""border-radius: 0px !important;""><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/close-data-budget-2019-region-des-pays-de-la-loire-autorisations-de-programme/custom/"" style=""text-decoration: underline; color: rgb(0, 0, 0); border-radius: 0px !important;"">Budget 2019 Autorisations de programmes</a></div></li><li style=""border-radius: 0px !important;""><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/budget-2019-region-des-pays-de-la-loire-credits-de-paiement/custom/"" style=""text-decoration: underline; color: rgb(0, 0, 0); border-radius: 0px !important;"">Budget 2019 Crédits de paiemen</a>t</li><li style=""border-radius: 0px !important;""><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/budget-2019-region-des-pays-de-la-loire-credits-de-paiement/custom/"" style=""text-decoration: underline; color: rgb(0, 0, 0); border-radius: 0px !important;""></a><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-001_budget_2018_ap/"" style=""text-decoration: underline; color: rgb(0, 0, 0); border-radius: 0px !important;"">Budget 2018 Autorisations de programmes</a></li><li style=""border-radius: 0px !important;""><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-002_budget-2018-credits-de-paiement-bp/table/"" style=""text-decoration: underline; color: rgb(0, 0, 0); border-radius: 0px !important;"">Budget 2018 Crédits de paiement</a></li><li style=""border-radius: 0px !important;""><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-001_autorisations-de-programmes-2017/"" style=""text-decoration: underline; color: rgb(0, 0, 0); border-radius: 0px !important;"">Budget 2017 Autorisations de programmes</a></li><li style=""border-radius: 0px !important;""><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-002_credits-de-paiement-2017/"" style=""text-decoration: underline; color: rgb(0, 0, 0); border-radius: 0px !important;"">Budget 2017 Crédits de paiement</a></li><li style=""border-radius: 0px !important;""><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_003-003_recettes-2017/"" style=""text-decoration: underline; color: rgb(0, 0, 0); border-radius: 0px !important;"">Budget 2017 Recettes</a></li></ul></em></li></ul>",Citoyenneté / Institution,"Budget secondaire,Budget 2020",Open Database License (ODbL),fr,2021-05-10T14:13:32+02:00,2021-05-10,2021-05-10T14:13:33+02:00,Région des Pays de la Loire,www.paysdelaloire.fr,685,,,,,,,,234400034_budget-2020-region-des-pays-de-la-loire-recettes,Mettre à jour,,http://opendatacommons.org/licenses/odbl/,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,"Arrêts, horaires et circuit de la lignes Yeu - Continent (GTFS)","<p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'>Arrêts de la ligne de transports maritime Yeu-Continent (GTFS) Horaires théoriques <br/><span style=""font-family: inherit; font-size: 0.833rem;"">RESEAU : </span><span style=""font-family: inherit; font-size: 0.833rem;""><span style=""font-weight: bolder;"">YEUCONTINENT</span> (Ile d'Yeu / Continent - Fromentine )</span></p><p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'><span style=""font-family: inherit;"">Données collectées via le calculateur d'itinéraire public :<br/><span style=""font-weight: bolder;""><a href=""https://www.destineo.fr/fr/"" target=""_blank"">Destinéo</a></span><a href=""https://www.destineo.fr/fr/"" target=""_blank""> | Se déplacer en Pays de la Loire</a></span></p><p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'><span style=""font-family: inherit;""><br/></span><span style=""font-family: inherit; font-size: 0.833rem;"">Autres données relatives aux arrêts, lignes et horaires de transport (GTFS) en Pays de la Loire :</span></p><ul><li><a href=""https://paysdelaloire.opendatasoft.com/explore/dataset/234400034_lignes-regulieres-de-transports-regionaux-arrets/table/?sort=publication"" target=""_blank"">Arrêts, horaires et circuits des lignes de transports en commun en Pays de la Loire (GTFS)</a> <br/></li></ul><p><br/></p>",Mobilité,"YEU,Navette",Licence Ouverte v2.0 (Etalab),fr,2021-06-29T13:59:45+02:00,2021-06-29,2021-06-29T13:59:49+02:00,Région des Pays de la Loire,,1,,,,,,,,arrets-horaires-et-circuit-de-la-lignes-yeu-continent-gtfs,Finalisé,Quotidienne,https://www.etalab.gouv.fr/wp-content/uploads/2017/04/ETALAB-Licence-Ouverte-v2.0.pdf,fr,,True,False,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,DREAL Pays de la Loire,"( SRE ) Eolien terrestre, parcs éoliens des Pays de la Loire","<p>Un parc éolien est composé de une ou plusieurs éoliennes produisant de l'électricité.</p><p>La définition du parc éolien n'a aucune assise administrative ou réglementaire. Il s'agit d'une classe purement abstraite correspondant à un agrégat d'éoliennes. La géométrie polygonale d'un parc éolien n'est qu'un artifice proposé pour cartographier les éoliennes à petite échelle. Un parc éolien est donc représenté par des limites arbitraires et ne correspond à aucune emprise administrative ou matérielle sur le terrain.</p><p>Origine</p><p>Un parc éolien est obtenu à partir de l'autorisation éolienne dont il a fait l'objet. La création des données de parc éolien se fait au fur et à mesure de l'instruction des permis de construire et après que toutes les éoliennes du même parc éolien aient été géolocalisées.<br/>La géométrie polygonale d'un parc éolien est construite à partir des éoliennes géoréférencées appartenant à ce parc éolien.</p><p>La modélisation des parcs est réalisée automatiquement par une fonction spatiale de la base de donnée, et ne fait l'objet d'aucune correction manuelle ultérieure.</p>",Territoires,"Energie,éolien",Licence Ouverte v2.0 (Etalab),fr,2021-08-01T00:02:53+02:00,2021-07-31,2021-08-01T00:02:53+02:00,DREAL Pays de la Loire,,217,,,,,,,,234400034_sre-eolien-terrestre-parcs-eoliens-des-pays-de-la-loire,Finalisé,Mensuelle,https://www.etalab.gouv.fr/wp-content/uploads/2017/04/ETALAB-Licence-Ouverte-v2.0.pdf,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,DREAL Pays de la Loire,( ICPE - IED ) Installations classées pour l'environnement en Pays de la Loire - (Industrial Emissions Directive),"<p>En France, certaines installations exploitées par des entreprises ou des collectivités notamment présentent des dangers ou des inconvénients pour la commodité des riverains, la santé, la sécurité, la salubrité publique, l’agriculture, la protection de la nature et de l’environnement, la conservation des sites et des monuments. C’est pourquoi, elles font l’objet d’un encadrement réglementaire spécifique et peuvent faire l’objet d’inspection par les services de l’État ou par des organismes privés pour les installations les moins sensibles soumises à contrôle périodique. Dans cet objectif, ces installations sont répertoriées sous l’appellation « installations classées pour la protection de l’environnement - ICPE ».</p><p>La directive n°2010/75 du 24 novembre 2010, dite « directive IED » (« Industrial Emissions Directive »), a remplacé la directive IPPC (« Integrated Pollution Prevention and Control»). Elle en conserve les principes directeurs mais renforce un certain nombre d’exigences en matière de prévention de la pollution de l’air, de l’eau et du sol provenant des installations industrielles.</p><p>La directive relative aux émissions industrielles (IED) définit au niveau européen une approche intégrée de la prévention et de la réduction des pollutions émises par les installations industrielles et agricoles entrant dans son champ d’application.</p><p>Un de ses principes directeurs est le recours aux meilleures techniques disponibles (MTD) afin de prévenir les pollutions de toutes natures. Elle impose aux États membres de fonder les conditions d’autorisation des installations concernées sur les performances des MTD.</p><p>Elle prévoit notamment de nouvelles modalités de réexamen des arrêtés préfectoraux ainsi que l’élaboration d’un rapport de base définissant l’état des sols et des eaux souterraines.<br/>La directive « IED » a été transposée en droit français de manière progressive. Dans ce cadre, les rubriques 3xxx de la nomenclature des Installations Classées pour la Protection de l’Environnement (ICPE) ont été créées par les décrets n° 2013-374 et n° 2013-375 du 2 mai 2013, afin de mieux identifier les activités concernées par cette réglementation.</p><p>En savoir +<br/><a href=""http://www.installationsclassees.developpement-durable.gouv.fr/Transposition-de-la-directive-IED.html"">http://www.installationsclassees.developpement-durable.gouv.fr/Transposition-de-la-directive-IED.html</a></p><p>Origine</p><p>Les données proviennent d'une extraction de l'application SIIIC (système d'information des installations classées).</p><p>La géolocalisation est effectuée par la DREAL Pays de la Loire sur la base des coordonnées Lambert indiquées dans l'extraction.<br/>La géolocalisation est effectuée par la DREAL Pays de la Loire sur la base des coordonnées Lambert indiquées dans l'extraction.<br/>Ces coordonnées peuvent avoir plusieurs niveau de précision :</p><ul> <li>Centroïde commune : les coordonnées ont automatiquement été renseignées par un point situé au centre de la commune</li><li>Adresse postale : les coordonnées ont été déterminées par géocodage de l'adresse de l'établissement</li><li>Coordonnées précises : les coordonnées correspondent effectivement à la localisation de l'établissement (saisie sur fond orthophotographique)</li><li>Coordonnées initiales : les coordonnées ont été reprises de GIDIC et leur précision est inconnu.<br/>Le champs ""précision"" ou ""Qualité de la géolocalisation"" contient l'une ou l'autre de ces valeurs.</li></ul>",Environnement,"ICPE,IED",Licence Ouverte v2.0 (Etalab),fr,2021-08-01T00:05:16+02:00,2021-07-31,2021-08-01T00:05:16+02:00,DREAL Pays de la Loire,,913,,,,,,,,234400034_icpe-ied-installations-classees-pour-lenvironnement-en-pays-de-la-loir,Finalisé,Mensuelle,https://www.etalab.gouv.fr/wp-content/uploads/2017/04/ETALAB-Licence-Ouverte-v2.0.pdf,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,Réserves naturelles régionales des Pays de la Loire,"<p>Tracés des réserves naturelles régionales des Pays de la Loire. </p> <hr id=""horizontalrule""/>",Environnement,Bio diversité,Open Database License (ODbL),fr,2021-08-01T00:12:07+02:00,2021-07-31,2021-08-01T00:12:07+02:00,Région des Pays de la Loire,,22,,,,,,,,234400034_reserves-naturelles-regionales-des-pays-de-la-loire,Finalisé,Mensuelle,http://opendatacommons.org/licenses/odbl/,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,Population 2017 en Pays de la Loire par communes et EPCI,"<p><span style=""font-size: 12.495px;"">Population de la Régi</span>on des Pays de la Loire en 2017 par communes et EPCI</p>",Territoires,population,Licence Ouverte v2.0 (Etalab),fr,2021-08-01T00:14:16+02:00,2021-07-31,2021-08-01T00:14:16+02:00,INSEE,,1238,,,,,,,,12002701600563_population_pays_de_la_loire_2017_communes_epci,Finalisé,Mensuelle,https://www.etalab.gouv.fr/wp-content/uploads/2017/04/ETALAB-Licence-Ouverte-v2.0.pdf,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,( ZSC ) Natura 2000 : Zones Spéciales de Conservation - ponctuels - en Pays de la Loire,"<p>Ces points font partie du réseau Natura 2000, réseau des espaces communautaires de protection des habitats et des espèces prioritaires.</p><p>Les zones spéciales de conservation (ZSC) sont des sites maritimes et terrestres qui comprennent des habitats naturels ou des habitats d'espèces de faune et de flore sauvages dont la liste est fixée par arrêté du ministre en charge de l'environnement et dont la rareté, la vulnérabilité ou la spécificité justifient la désignation de telles zones et par là même une attention particulière.</p><p>Origine</p><p>19/06/15 : intégration des sites désignés suivants FR5200633, FR5200634, FR5200635, FR5200636 et FR5202001<br/>18/11/14 : création de la couche suite à la désignation en ZSC du site FR5200652<br/>Numérisation à l'écran sur fond SCAN25.</p>",Environnement,Natura 2000,Open Database License (ODbL),fr,2021-08-01T00:14:21+02:00,2021-07-31,2021-08-01T00:14:21+02:00,DREAL Pays de la Loire,,6,,,,,,,,234400034_natura-2000-zones-speciales-de-conservation-zsc-ponctuels-en-pays-de-l,Finalisé,Mensuelle,http://opendatacommons.org/licenses/odbl/,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
Région des Pays de la Loire,Région des Pays de la Loire,Matériel sportif - Plan « Sport et Handicap » Pays de la Loire,"<p>Appel à projet matériel sportif - Plan « Sport et Handicap » Pays de la Loire : t<span style=""font-family: inherit; font-size: 0.833rem;"">oute personne en situation de handicap doit pouvoir accéder à la pratique sportive. Disposer d’un matériel adapté est la condition sine qua non à l’aboutissement des projets, à l’ouverture des pratiques sportives en direction de ces personnes.</span></p>",Sport,,Open Database License (ODbL),fr,2021-08-16T12:09:18+02:00,2021-08-16,2021-08-16T12:09:18+02:00,Région des Pays de la Loire,https://www.paysdelaloire.fr/services-en-ligne/appels-a-projets/actu-detaillee/n/materiel-sportif-plan-sport-et-handicap/,151,,,,,,,,handisport,Finalisé,Mensuelle,http://opendatacommons.org/licenses/odbl/,fr,,True,True,fr_40_52,False,Pays de la Loire,,False,,,
